"ID","REF_INSEE","NAME","SLUG","NORMALIZED","DEPARTMENT","REGION","IS_DISTRICT","DISTRICT_OF","ZIP_CODES","LATITUDE","LONGITUDE"
"276","01325","Rignieux-le-Franc","rignieux-le-franc","rignieux le franc","01","84","0",,"01800","45.9518762734","5.16936671105"
"277","01328","Romans","romans","romans","01","84","0",,"01400","46.1237520756","5.0217131176"
"278","01329","Rossillon","rossillon","rossillon","01","84","0",,"01510","45.8363854589","5.59926863007"
"279","01330","Ruffieu","ruffieu","ruffieu","01","84","0",,"01260","46.0037108867","5.65322391497"
"280","01331","Saint-Alban","saint-alban","saint alban","01","84","0",,"01450","46.0983335519","5.45573839846"
"281","01332","Saint-André-de-Bâgé","saint-andre-de-bage","saint andre de bage","01","84","0",,"01380","46.298541568","4.91411565769"
"282","01333","Saint-André-de-Corcy","saint-andre-de-corcy","saint andre de corcy","01","84","0",,"01390","45.927001954","4.95373324492"
"283","01334","Saint-André-d'Huiriat","saint-andre-d-huiriat","saint andre d huiriat","01","84","0",,"01290","46.2140960915","4.91291358797"
"284","01335","Saint-André-le-Bouchoux","saint-andre-le-bouchoux","saint andre le bouchoux","01","84","0",,"01240","46.1131399612","5.0802376895"
"285","01336","Saint-André-sur-Vieux-Jonc","saint-andre-sur-vieux-jonc","saint andre sur vieux jonc","01","84","0",,"01960","46.1492410532","5.14175200148"
"286","01337","Saint-Bénigne","saint-benigne","saint benigne","01","84","0",,"01190","46.4519173207","4.95309825903"
"287","01338","Groslée-Saint-Benoit","groslee-saint-benoit","groslee saint benoit","01","84","0",,"01300","45.6891842277","5.5843972561"
"288","01339","Saint-Bernard","saint-bernard","saint bernard","01","84","0",,"01600","45.9493830581","4.74276628471"
"289","01342","Sainte-Croix","sainte-croix","sainte croix","01","84","0",,"01120","45.895522477","5.04935536228"
"290","01343","Saint-Cyr-sur-Menthon","saint-cyr-sur-menthon","saint cyr sur menthon","01","84","0",,"01380","46.2754005606","4.96757105158"
"291","01344","Saint-Denis-lès-Bourg","saint-denis-les-bourg","saint denis les bourg","01","84","0",,"01000","46.2111998453","5.18462806771"
"292","01345","Saint-Denis-en-Bugey","saint-denis-en-bugey","saint denis en bugey","01","84","0",,"01500","45.9488551151","5.32367701698"
"293","01346","Saint-Didier-d'Aussiat","saint-didier-d-aussiat","saint didier d aussiat","01","84","0",,"01340","46.3069992095","5.05820697692"
"294","01347","Saint-Didier-de-Formans","saint-didier-de-formans","saint didier de formans","01","84","0",,"01600","45.9564926067","4.77766764875"
"295","01348","Saint-Didier-sur-Chalaronne","saint-didier-sur-chalaronne","saint didier sur chalaronne","01","84","0",,"01140","46.1840408682","4.81645666173"
"296","01349","Saint-Éloi","saint-eloi","saint eloi","01","84","0",,"01800","45.9322494861","5.15187041178"
"297","01350","Saint-Étienne-du-Bois","saint-etienne-du-bois","saint etienne du bois","01","84","0",,"01370","46.2749447261","5.28428557632"
"298","01351","Saint-Étienne-sur-Chalaronne","saint-etienne-sur-chalaronne","saint etienne sur chalaronne","01","84","0",,"01140","46.1468059584","4.86696454244"
"299","01352","Saint-Étienne-sur-Reyssouze","saint-etienne-sur-reyssouze","saint etienne sur reyssouze","01","84","0",,"01190","46.4030398952","5.00605581573"
"300","01353","Sainte-Euphémie","sainte-euphemie","sainte euphemie","01","84","0",,"01600","45.9669798317","4.79478189169"
"301","01354","Saint-Genis-Pouilly","saint-genis-pouilly","saint genis pouilly","01","84","0",,"01630","46.254539333","6.0362907345"
"302","01355","Saint-Genis-sur-Menthon","saint-genis-sur-menthon","saint genis sur menthon","01","84","0",,"01380","46.2815955593","5.01311826405"
"303","01356","Saint-Georges-sur-Renon","saint-georges-sur-renon","saint georges sur renon","01","84","0",,"01400","46.1037951263","5.03001967494"
"304","01357","Saint-Germain-de-Joux","saint-germain-de-joux","saint germain de joux","01","84","0",,"01130","46.1821955394","5.74672259773"
"305","01358","Saint-Germain-les-Paroisses","saint-germain-les-paroisses","saint germain les paroisses","01","84","0",,"01300","45.7709749249","5.61753440834"
"306","01359","Saint-Germain-sur-Renon","saint-germain-sur-renon","saint germain sur renon","01","84","0",,"01240","46.0797285417","5.06090903982"
"307","01360","Saint-Jean-de-Gonville","saint-jean-de-gonville","saint jean de gonville","01","84","0",,"01630","46.2178585727","5.94203093769"
"308","01361","Saint-Jean-de-Niost","saint-jean-de-niost","saint jean de niost","01","84","0",,"01800","45.8405002569","5.21167430462"
"309","01362","Saint-Jean-de-Thurigneux","saint-jean-de-thurigneux","saint jean de thurigneux","01","84","0",,"01390","45.9598424323","4.89936410681"
"310","01363","Saint-Jean-le-Vieux","saint-jean-le-vieux","saint jean le vieux","01","84","0",,"01640","46.0291437714","5.38252835538"
"311","01364","Saint-Jean-sur-Reyssouze","saint-jean-sur-reyssouze","saint jean sur reyssouze","01","84","0",,"01560","46.3972479854","5.06297763777"
"312","01365","Saint-Jean-sur-Veyle","saint-jean-sur-veyle","saint jean sur veyle","01","84","0",,"01290","46.2683632132","4.92198366998"
"313","01366","Sainte-Julie","sainte-julie","sainte julie","01","84","0",,"01150","45.8819723176","5.28452304614"
"314","01367","Saint-Julien-sur-Reyssouze","saint-julien-sur-reyssouze","saint julien sur reyssouze","01","84","0",,"01560","46.3997655501","5.10354296019"
"315","01368","Saint-Julien-sur-Veyle","saint-julien-sur-veyle","saint julien sur veyle","01","84","0",,"01540","46.2014862081","4.959356342"
"316","01369","Saint-Just","saint-just","saint just","01","84","0",,"01250","46.1929758576","5.28494181398"
"317","01370","Saint-Laurent-sur-Saône","saint-laurent-sur-saone","saint laurent sur saone","01","84","0",,"01750","46.3051486294","4.83949202669"
"318","01371","Saint-Marcel","saint-marcel","saint marcel","01","84","0",,"01390","45.9485803654","4.9896671017"
"319","01372","Saint-Martin-de-Bavel","saint-martin-de-bavel","saint martin de bavel","01","84","0",,"01510","45.848212674","5.67889099153"
"320","01373","Saint-Martin-du-Frêne","saint-martin-du-frene","saint martin du frene","01","84","0",,"01430","46.135983782","5.57106016428"
"321","01374","Saint-Martin-du-Mont","saint-martin-du-mont","saint martin du mont","01","84","0",,"01160","46.1061500835","5.32551470817"
"322","01375","Saint-Martin-le-Châtel","saint-martin-le-chatel","saint martin le chatel","01","84","0",,"01310","46.291445874","5.12291715091"
"323","01376","Saint-Maurice-de-Beynost","saint-maurice-de-beynost","saint maurice de beynost","01","84","0",,"01700","45.8343709108","4.97726215174"
"324","01378","Saint-Maurice-de-Gourdans","saint-maurice-de-gourdans","saint maurice de gourdans","01","84","0",,"01800","45.8200191939","5.16980415584"
"325","01379","Saint-Maurice-de-Rémens","saint-maurice-de-remens","saint maurice de remens","01","84","0",,"01500","45.9527471237","5.2708276475"
"326","01380","Saint-Nizier-le-Bouchoux","saint-nizier-le-bouchoux","saint nizier le bouchoux","01","84","0",,"01560","46.4528537121","5.1759906585"
"327","01381","Saint-Nizier-le-Désert","saint-nizier-le-desert","saint nizier le desert","01","84","0",,"01320","46.052861561","5.14246131764"
"328","01382","Sainte-Olive","sainte-olive","sainte olive","01","84","0",,"01330","46.0142006121","4.93624894982"
"329","01383","Saint-Paul-de-Varax","saint-paul-de-varax","saint paul de varax","01","84","0",,"01240","46.0956691617","5.12762470203"
"330","01384","Saint-Rambert-en-Bugey","saint-rambert-en-bugey","saint rambert en bugey","01","84","0",,"01230","45.9504631708","5.44017084612"
"331","01385","Saint-Rémy","saint-remy","saint remy","01","84","0",,"01310","46.1846642149","5.16771354778"
"332","01386","Saint-Sorlin-en-Bugey","saint-sorlin-en-bugey","saint sorlin en bugey","01","84","0",,"01150","45.886308438","5.37608915006"
"333","01387","Saint-Sulpice","saint-sulpice","saint sulpice","01","84","0",,"01340","46.3209806116","5.04148389346"
"334","01388","Saint-Trivier-de-Courtes","saint-trivier-de-courtes","saint trivier de courtes","01","84","0",,"01560","46.4612969335","5.06679195727"
"335","01389","Saint-Trivier-sur-Moignans","saint-trivier-sur-moignans","saint trivier sur moignans","01","84","0",,"01990","46.0618477991","4.90158948884"
"336","01390","Saint-Vulbas","saint-vulbas","saint vulbas","01","84","0",,"01150","45.8222315102","5.27019602929"
"337","01391","Salavre","salavre","salavre","01","84","0",,"01270","46.3635396668","5.34742387197"
"338","01392","Samognat","samognat","samognat","01","84","0",,"01580","46.2648715781","5.58607689306"
"339","01393","Sandrans","sandrans","sandrans","01","84","0",,"01400","46.0656961548","4.98282673172"
"340","01396","Sault-Brénaz","sault-brenaz","sault brenaz","01","84","0",,"01150","45.8654038798","5.40416104083"
"341","01397","Sauverny","sauverny","sauverny","01","84","0",,"01220","46.3126908233","6.11043836433"
"342","01398","Savigneux","savigneux","savigneux","01","84","0",,"01480","45.997346828","4.8576200906"
"343","01399","Ségny","segny","segny","01","84","0",,"01170","46.2935928404","6.07287743792"
"344","01400","Seillonnaz","seillonnaz","seillonnaz","01","84","0",,"01470","45.7976976614","5.49810658524"
"345","01401","Sergy","sergy","sergy","01","84","0",,"01630","46.2626243003","5.98914553194"
"346","01402","Sermoyer","sermoyer","sermoyer","01","84","0",,"01190","46.4981991944","4.97856020441"
"347","01403","Serrières-de-Briord","serrieres-de-briord","serrieres de briord","01","84","0",,"01470","45.8133219416","5.44125880379"
"348","01404","Serrières-sur-Ain","serrieres-sur-ain","serrieres sur ain","01","84","0",,"01450","46.1466977757","5.45023362942"
"349","01405","Servas","servas","servas","01","84","0",,"01960","46.1385540577","5.17887070992"
"350","01406","Servignat","servignat","servignat","01","84","0",,"01560","46.4346497878","5.05559973107"
"351","01407","Seyssel","seyssel","seyssel","01","84","0",,"01420","45.9484118176","5.82616979887"
"352","01408","Simandre-sur-Suran","simandre-sur-suran","simandre sur suran","01","84","0",,"01250","46.2340471594","5.42240815305"
"353","01410","Sonthonnax-la-Montagne","sonthonnax-la-montagne","sonthonnax la montagne","01","84","0",,"01580","46.2229768712","5.50566888767"
"354","01411","Souclin","souclin","souclin","01","84","0",,"01150","45.8781798572","5.43058627512"
"355","01412","Sulignat","sulignat","sulignat","01","84","0",,"01400","46.1735383313","4.95772382526"
"356","01415","Talissieu","talissieu","talissieu","01","84","0",,"01510","45.8637167128","5.72090411074"
"357","01416","Tenay","tenay","tenay","01","84","0",,"01230","45.922698278","5.51453923595"
"358","01418","Thil","thil","thil","01","84","0",,"01120","45.8169214201","5.0184098869"
"359","01419","Thoiry","thoiry","thoiry","01","84","0",,"01710","46.2435475879","5.96506297987"
"360","01420","Thoissey","thoissey","thoissey","01","84","0",,"01140","46.1700943481","4.79387095814"
"361","01421","Torcieu","torcieu","torcieu","01","84","0",,"01230","45.92125055","5.40400282244"
"362","01422","Tossiat","tossiat","tossiat","01","84","0",,"01250","46.1384790158","5.30400055922"
"363","01423","Toussieux","toussieux","toussieux","01","84","0",,"01600","45.959898291","4.82898610612"
"364","01424","Tramoyes","tramoyes","tramoyes","01","84","0",,"01390","45.8745670311","4.9639268325"
"365","01425","La Tranclière","la-trancliere","la trancliere","01","84","0",,"01160","46.0970027075","5.26099875456"
"366","01426","Val-Revermont","val-revermont","val revermont","01","84","0",,"01370","46.2803281838","5.36083165162"
"367","01427","Trévoux","trevoux","trevoux","01","84","0",,"01600","45.940671655","4.7714415007"
"368","01428","Valeins","valeins","valeins","01","84","0",,"01140","46.1146467438","4.86551696868"
"369","01429","Vandeins","vandeins","vandeins","01","84","0",,"01660","46.217806795","5.08189056957"
"370","01430","Varambon","varambon","varambon","01","84","0",,"01160","46.0433928197","5.2947944594"
"371","01431","Vaux-en-Bugey","vaux-en-bugey","vaux en bugey","01","84","0",,"01150","45.9201205456","5.36353184193"
"372","01432","Verjon","verjon","verjon","01","84","0",,"01270","46.3459093717","5.34853019646"
"373","01433","Vernoux","vernoux","vernoux","01","84","0",,"01560","46.4848229774","5.10590413121"
"374","01434","Versailleux","versailleux","versailleux","01","84","0",,"01330","45.9854373478","5.11204819151"
"375","01435","Versonnex","versonnex","versonnex","01","84","0",,"01210","46.2997631425","6.10057952207"
"376","01436","Vesancy","vesancy","vesancy","01","84","0",,"01170","46.3610768127","6.08470665475"
"377","01437","Vescours","vescours","vescours","01","84","0",,"01560","46.4743960759","5.02617426573"
"378","01439","Vésines","vesines","vesines","01","84","0",,"01570","46.3593397751","4.86265852202"
"379","01441","Vieu-d'Izenave","vieu-d-izenave","vieu d izenave","01","84","0",,"01430","46.0853386653","5.54922100161"
"380","01443","Villars-les-Dombes","villars-les-dombes","villars les dombes","01","84","0",,"01330","45.9927150222","5.04507856642"
"381","01444","Villebois","villebois","villebois","01","84","0",,"01150","45.8485624628","5.44711117486"
"382","01445","Villemotier","villemotier","villemotier","01","84","0",,"01270","46.3458538978","5.31036160991"
"383","01446","Villeneuve","villeneuve","villeneuve","01","84","0",,"01480","46.0319048788","4.85182526102"
"384","01447","Villereversure","villereversure","villereversure","01","84","0",,"01250","46.1926750369","5.3947679407"
"385","01448","Villes","villes","villes","01","84","0",,"01200","46.0954293058","5.7569250415"
"386","01449","Villette-sur-Ain","villette-sur-ain","villette sur ain","01","84","0",,"01320","46.0099989032","5.25214547187"
"387","01450","Villieu-Loyes-Mollon","villieu-loyes-mollon","villieu loyes mollon","01","84","0",,"01800","45.932014998","5.22953071636"
"388","01451","Viriat","viriat","viriat","01","84","0",,"01440","46.2508985632","5.22302249216"
"389","01452","Virieu-le-Grand","virieu-le-grand","virieu le grand","01","84","0",,"01510","45.8464417872","5.63971940347"
"390","01453","Arvière-en-Valromey","arviere-en-valromey","arviere en valromey","01","84","0",,"01260","45.9063608209","5.73707051523"
"391","01454","Virignin","virignin","virignin","01","84","0",,"01300","45.7267387762","5.71282330936"
"392","01456","Vongnes","vongnes","vongnes","01","84","0",,"01350","45.8129059524","5.72536666767"
"393","01457","Vonnas","vonnas","vonnas","01","84","0",,"01540","46.2168871367","4.99744373712"
"394","02001","Abbécourt","abbecourt","abbecourt","02","32","0",,"02300","49.5991518653","3.17708232927"
"395","02002","Achery","achery","achery","02","32","0",,"02800","49.6936187791","3.39735632148"
"396","02003","Acy","acy","acy","02","32","0",,"02200","49.3471963534","3.41817609834"
"397","02004","Agnicourt-et-Séchelles","agnicourt-et-sechelles","agnicourt et sechelles","02","32","0",,"02340","49.7166573626","3.96043211816"
"398","02005","Aguilcourt","aguilcourt","aguilcourt","02","32","0",,"02190","49.393650796","3.96803679426"
"399","02006","Aisonville-et-Bernoville","aisonville-et-bernoville","aisonville et bernoville","02","32","0",,"02110","49.930148162","3.51120205593"
"400","02007","Aizelles","aizelles","aizelles","02","32","0",,"02820","49.4848002918","3.81870255331"
"401","02008","Aizy-Jouy","aizy-jouy","aizy jouy","02","32","0",,"02370","49.4384256824","3.51149185429"
"402","02009","Alaincourt","alaincourt","alaincourt","02","32","0",,"02240","49.7667120841","3.36639043616"
"403","02010","Allemant","allemant","allemant","02","32","0",,"02320","49.4624440593","3.45394275872"
